event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220906105251750_00001745.sum,2022-09-06T10:52:51.067,29.756818,102.055761,7.452,6.051,8.844,0.320,6,203.7
20220906105402240_00001746.sum,2022-09-06T10:54:01.401,29.811882,102.019742,6.158,2.116,5.821,6.525,18,84.1
20220906105441480_00001747.sum,2022-09-06T10:54:40.427,29.635455,102.044681,12.936,1.798,4.170,0.317,16,69.6
20220906105552200_00001748.sum,2022-09-06T10:55:51.411,29.509645,102.126681,10.033,1.770,4.779,1.939,25,113.9
20220906105630060_00001749.sum,2022-09-06T10:56:29.408,29.634502,102.017251,13.725,1.834,3.512,0.255,21,89.2
20220906105831600_00001750.sum,2022-09-06T10:58:31.182,29.610926,102.018071,10.816,8.755,11.835,8.933,14,97.2
20220906105849540_00001751.sum,2022-09-06T10:58:48.577,29.581973,102.038363,13.760,2.231,5.333,0.306,11,136.4
20220906110109280_00001752.sum,2022-09-06T11:01:08.718,29.459997,102.169753,12.172,1.367,4.535,0.304,31,106.2
20220906110149840_00001753.sum,2022-09-06T11:01:49.069,29.828049,102.023221,8.383,2.334,6.401,0.291,10,130.7
20220906110240560_00001754.sum,2022-09-06T11:02:39.482,29.656272,102.104662,11.030,3.097,6.060,6.334,14,121.9
20220906110315840_00001755.sum,2022-09-06T11:03:14.989,29.819956,101.992354,9.724,5.120,11.666,0.309,9,129.7
20220906110507400_00001756.sum,2022-09-06T11:05:06.614,29.624187,102.034586,11.703,1.239,3.140,0.278,26,60.6
20220906110538620_00001757.sum,2022-09-06T11:05:37.893,29.649735,102.146706,13.561,1.688,2.268,0.305,12,120.1
20220906110604950_00001758.sum,2022-09-06T11:06:04.656,29.838226,102.097989,8.931,6.441,8.426,0.316,7,186.3
20220906110654390_00001759.sum,2022-09-06T11:06:53.686,29.805046,102.017503,7.599,1.694,5.057,1.976,18,81.9
20220906110723900_00001760.sum,2022-09-06T11:07:22.972,29.616021,102.053473,10.415,2.113,4.504,0.309,14,79.0
20220906110956650_00001761.sum,2022-09-06T11:09:56.206,29.687423,102.112587,10.541,2.535,3.995,0.272,11,126.9
20220906111055330_00001762.sum,2022-09-06T11:10:54.471,29.802705,102.019230,10.115,2.333,5.315,0.352,11,115.7
20220906111146330_00001763.sum,2022-09-06T11:11:45.567,29.560610,102.129225,9.692,2.987,7.226,0.239,12,164.6
20220906111244940_00001764.sum,2022-09-06T11:12:44.014,29.621464,102.056151,17.966,1.481,2.171,0.786,31,58.5
20220906111325520_00001765.sum,2022-09-06T11:13:24.718,29.622199,102.057829,11.452,1.891,4.530,0.309,15,99.7
20220906111429780_00001766.sum,2022-09-06T11:14:29.122,29.608790,102.030794,9.279,1.829,5.359,7.973,20,80.7
20220906111511030_00001767.sum,2022-09-06T11:15:10.072,29.755871,102.033678,9.160,1.373,3.815,0.280,21,64.2
20220906111613690_00001768.sum,2022-09-06T11:16:12.830,29.625969,102.039382,8.376,1.760,3.921,0.229,18,74.1
20220906111856270_00001769.sum,2022-09-06T11:18:55.222,29.634351,101.957450,13.112,2.461,7.632,0.251,12,137.4
20220906112138650_00001770.sum,2022-09-06T11:21:37.997,29.476174,102.116631,19.052,3.969,9.700,3.849,16,109.0
20220906112158050_00001771.sum,2022-09-06T11:21:57.625,29.407017,102.143632,15.546,2.529,8.798,0.224,11,122.7
20220906112351310_00001772.sum,2022-09-06T11:23:50.599,29.584132,102.034244,8.545,2.350,6.198,0.286,11,154.7
20220906112453730_00001773.sum,2022-09-06T11:25:19.457,29.624425,102.040237,13.696,1.618,5.489,11.347,23,65.1
20220906112520070_00001774.sum,2022-09-06T11:25:19.552,29.626102,102.033528,12.613,1.246,3.324,2.182,28,64.7
20220906112545610_00001775.sum,2022-09-06T11:25:44.728,29.617712,102.077417,8.488,1.687,4.536,2.106,23,76.2
20220906112604970_00001776.sum,2022-09-06T11:26:04.185,29.798471,102.030903,10.386,1.272,2.532,1.936,21,87.5
20220906112639290_00001777.sum,2022-09-06T11:26:38.400,29.499726,102.256585,16.633,2.832,6.223,5.962,15,172.8
20220906112707390_00001778.sum,2022-09-06T11:27:07.276,29.637416,102.090743,5.387,5.451,9.582,0.158,9,122.0
20220906113034510_00001779.sum,2022-09-06T11:30:33.571,29.631132,101.999307,12.711,2.982,4.914,0.259,8,147.4
20220906113124520_00001780.sum,2022-09-06T11:31:23.888,29.572177,102.122065,10.576,4.272,9.830,10.565,13,160.1
20220906113207990_00001781.sum,2022-09-06T11:32:07.288,29.655701,101.975438,9.716,2.335,5.713,0.244,16,146.2
20220906113248880_00001782.sum,2022-09-06T11:32:49.141,30.030034,101.914808,38.653,1.474,2.774,1.111,19,88.0
20220906113259190_00001783.sum,2022-09-06T11:32:58.129,29.559720,102.099399,4.565,1.881,5.445,0.400,14,114.4
20220906113509180_00001784.sum,2022-09-06T11:35:08.372,29.798771,102.007627,9.793,1.361,4.353,0.738,22,78.5
20220906113531590_00001785.sum,2022-09-06T11:35:30.875,29.631190,102.012434,12.173,5.880,7.298,1.253,15,110.9
20220906113613120_00001786.sum,2022-09-06T11:36:12.166,29.767869,102.052685,7.316,2.329,5.640,0.335,12,108.2
20220906113724710_00001787.sum,2022-09-06T11:37:24.109,29.389434,102.181554,14.061,1.341,5.103,0.299,31,101.7
20220906113907010_00001788.sum,2022-09-06T11:39:06.110,29.773300,102.044319,5.779,1.195,2.351,0.910,23,77.6
20220906113945090_00001789.sum,2022-09-06T11:39:44.681,29.515415,102.107226,11.539,1.279,3.816,0.372,26,97.9
20220906114033270_00001790.sum,2022-09-06T11:40:42.180,29.433460,102.173226,12.207,1.492,4.551,3.627,33,104.7
20220906114042490_00001791.sum,2022-09-06T11:40:42.117,29.434466,102.176293,13.227,1.531,4.551,1.893,34,105.3
20220906114104800_00001792.sum,2022-09-06T11:41:03.818,29.637051,102.036426,12.752,1.679,3.203,0.358,21,60.9
20220906114148940_00001793.sum,2022-09-06T11:41:48.086,29.629720,102.043030,12.714,1.386,3.289,0.298,24,72.1
20220906114229360_00001794.sum,2022-09-06T11:42:28.843,29.640211,101.977400,15.289,1.868,5.032,0.244,20,69.8
20220906114328310_00001795.sum,2022-09-06T11:43:27.807,29.524198,102.119025,14.588,1.510,4.022,0.371,31,100.7
20220906114539860_00001796.sum,2022-09-06T11:45:39.132,29.574515,102.140145,10.219,1.794,3.401,3.057,25,89.0
20220906114613880_00001797.sum,2022-09-06T11:46:13.008,29.818014,102.027860,10.405,1.754,4.368,6.388,18,122.8
20220906114649600_00001798.sum,2022-09-06T11:46:48.809,29.532287,101.936417,12.866,1.454,4.744,0.261,22,62.0
20220906114723790_00001799.sum,2022-09-06T11:47:23.238,29.441926,102.160459,10.327,1.798,6.781,2.819,18,132.2
20220906114740100_00001800.sum,2022-09-06T11:47:39.165,29.639802,102.091523,8.866,1.683,3.203,0.964,16,78.0
20220906114819300_00001801.sum,2022-09-06T11:48:18.729,29.466380,102.153784,12.470,1.702,5.055,0.330,21,103.8
20220906114935560_00001802.sum,2022-09-06T11:49:34.840,29.541280,101.919362,11.814,2.040,4.680,0.225,15,128.5
20220906115104730_00001803.sum,2022-09-06T11:51:04.134,29.425106,102.182537,9.463,2.611,8.815,0.246,13,135.3
20220906115156410_00001804.sum,2022-09-06T11:51:55.561,29.629960,102.026070,8.443,4.205,5.554,0.264,9,151.4
20220906115247810_00001805.sum,2022-09-06T11:52:47.038,29.470996,102.156453,13.782,2.272,6.510,0.336,20,130.5
20220906115343090_00001806.sum,2022-09-06T11:53:42.550,29.621751,102.150419,18.294,4.430,6.371,0.331,11,179.8
20220906115430090_00001807.sum,2022-09-06T11:54:29.257,29.798477,102.007458,8.798,1.875,4.840,0.330,17,81.5
20220906115529400_00001808.sum,2022-09-06T11:55:27.991,29.599126,102.012103,3.276,5.621,7.579,0.470,9,165.5
20220906115603890_00001809.sum,2022-09-06T11:56:04.056,29.621572,102.161285,6.177,3.220,5.724,0.633,13,114.4
20220906115640800_00001810.sum,2022-09-06T11:56:40.274,29.596346,101.948226,11.546,1.624,4.861,0.230,14,96.9
20220906115812420_00001811.sum,2022-09-06T11:58:11.513,29.722946,102.055675,11.924,21.198,26.531,11.718,17,97.3
20220906115848990_00001812.sum,2022-09-06T11:58:48.157,29.819214,102.015404,9.464,2.104,4.873,0.324,13,120.3
20220906120029840_00001813.sum,2022-09-06T12:00:29.089,29.602789,102.057137,11.287,1.568,5.056,0.319,18,74.1
20220906120154790_00001814.sum,2022-09-06T12:01:54.093,29.650337,102.043252,12.008,1.501,3.739,0.256,16,102.8
20220906120239420_00001815.sum,2022-09-06T12:02:38.766,29.583389,102.056978,11.468,2.466,4.725,0.285,18,140.3
20220906120311380_00001816.sum,2022-09-06T12:03:10.503,29.779705,102.039168,15.210,2.372,5.218,18.608,13,111.8
20220906120348720_00001817.sum,2022-09-06T12:03:48.051,29.611960,102.040895,13.134,3.531,8.210,0.353,9,153.2
20220906120546220_00001818.sum,2022-09-06T12:05:45.370,29.745870,102.055227,10.232,1.707,3.458,1.563,18,98.2
20220906120557030_00001819.sum,2022-09-06T12:05:56.461,29.659912,102.122576,7.529,4.282,6.286,1.574,14,104.6
20220906120752430_00001820.sum,2022-09-06T12:07:51.609,29.562151,102.119736,10.541,2.005,5.119,7.810,20,119.1
20220906120821420_00001821.sum,2022-09-06T12:08:20.572,29.625121,102.031441,11.393,1.842,3.590,0.248,16,159.7
20220906121012650_00001822.sum,2022-09-06T12:10:32.903,29.612627,102.037492,10.012,2.200,3.795,6.693,22,59.7
20220906121033670_00001823.sum,2022-09-06T12:10:32.775,29.608586,102.047396,10.389,1.398,3.380,0.315,22,58.4
20220906121137710_00001824.sum,2022-09-06T12:11:36.935,29.674741,102.081826,11.709,2.324,4.870,0.357,18,145.5
20220906121227520_00001825.sum,2022-09-06T12:12:54.183,29.639970,102.003172,9.300,1.523,5.406,4.697,24,69.9
20220906121255000_00001826.sum,2022-09-06T12:12:54.183,29.638439,102.008513,11.628,1.181,2.968,0.261,28,63.6
20220906121325430_00001827.sum,2022-09-06T12:13:24.806,29.461047,102.163534,14.501,1.852,8.748,3.885,16,136.3
20220906121353660_00001828.sum,2022-09-06T12:13:52.665,29.627031,102.057096,6.793,3.444,6.959,0.213,8,192.6
20220906121501150_00001829.sum,2022-09-06T12:15:00.598,29.423218,102.163611,14.885,1.516,5.327,0.304,31,133.2
20220906121615330_00001830.sum,2022-09-06T12:16:14.701,29.808254,102.033750,8.419,2.084,5.235,0.197,11,177.2
20220906121711450_00001831.sum,2022-09-06T12:17:10.582,29.626390,102.007218,12.144,1.842,3.801,0.306,20,107.4
20220906121820170_00001832.sum,2022-09-06T12:18:19.178,29.816866,102.005711,11.118,1.187,4.054,0.279,21,82.3
20220906121844520_00001833.sum,2022-09-06T12:18:44.230,29.633373,102.082320,6.728,4.375,7.472,3.667,13,89.6
20220906121906420_00001834.sum,2022-09-06T12:19:06.554,29.509535,102.132825,9.981,7.754,11.567,0.050,8,151.0
20220906122209220_00001835.sum,2022-09-06T12:22:08.591,29.795805,102.024162,9.249,3.369,7.414,3.685,16,115.1
20220906122232650_00001836.sum,2022-09-06T12:22:31.945,29.499452,102.244149,11.697,3.568,6.828,0.264,8,168.3
20220906122332300_00001837.sum,2022-09-06T12:23:31.711,29.592929,101.992681,12.306,1.010,3.706,0.277,37,62.3
20220906122432800_00001838.sum,2022-09-06T12:24:32.130,29.690855,102.098888,11.671,1.412,2.941,0.308,21,66.0
20220906122522590_00001839.sum,2022-09-06T12:25:22.271,29.676288,102.113539,10.153,3.081,4.577,4.197,14,82.4
20220906122540150_00001840.sum,2022-09-06T12:25:39.354,29.483496,102.155384,8.923,6.429,8.544,0.139,9,182.9
20220906122634230_00001841.sum,2022-09-06T12:26:33.325,29.629117,102.055636,12.386,1.299,3.348,0.287,25,59.2
20220906122651310_00001842.sum,2022-09-06T12:26:50.669,29.634898,102.074772,11.979,1.525,3.301,7.109,24,58.9
20220906122719910_00001843.sum,2022-09-06T12:27:19.220,29.634191,102.063558,12.273,1.995,4.052,1.488,24,68.6
20220906122730850_00001844.sum,2022-09-06T12:27:30.060,29.611360,102.052318,11.234,1.976,4.656,4.033,23,81.8
20220906122833190_00001845.sum,2022-09-06T12:28:32.367,29.623606,102.057658,11.610,1.765,4.041,0.323,17,115.4
20220906123041320_00001846.sum,2022-09-06T12:30:40.567,29.589316,102.013802,9.681,2.729,6.471,9.028,21,96.2
20220906123115310_00001847.sum,2022-09-06T12:31:14.123,29.751014,102.042968,13.863,1.512,5.560,0.299,17,99.2
20220906123254160_00001848.sum,2022-09-06T12:32:53.503,29.625369,102.051645,11.987,1.094,2.734,0.318,35,59.0
20220906123403260_00001849.sum,2022-09-06T12:34:02.521,29.653811,102.101729,13.280,2.960,5.728,0.424,13,164.1
20220906123617880_00001850.sum,2022-09-06T12:36:17.105,29.628058,102.013053,11.878,1.257,3.486,0.273,23,73.8
20220906123713670_00001851.sum,2022-09-06T12:37:12.858,29.625024,102.048892,13.770,1.889,5.014,0.388,12,97.4
20220906123803590_00001852.sum,2022-09-06T12:38:02.777,29.797837,102.017146,10.559,1.247,2.911,8.360,32,66.0
20220906123819320_00001853.sum,2022-09-06T12:38:18.466,29.794598,102.009511,10.436,1.361,2.818,0.582,32,66.9
20220906123926200_00001854.sum,2022-09-06T12:39:25.403,29.750846,102.032366,9.704,1.069,2.250,0.274,35,64.4
20220906124016990_00001855.sum,2022-09-06T12:40:17.290,29.612596,102.091850,8.068,2.651,6.039,6.551,18,77.0
20220906124034960_00001856.sum,2022-09-06T12:40:34.049,29.634862,102.062468,12.291,1.352,3.773,0.229,18,68.5
20220906124124870_00001857.sum,2022-09-06T12:41:43.184,29.415825,102.191809,12.688,1.412,3.910,8.262,27,107.3
20220906124143940_00001858.sum,2022-09-06T12:41:43.285,29.409989,102.198617,12.218,1.292,4.521,2.617,30,108.0
20220906124202210_00001859.sum,2022-09-06T12:42:01.609,29.485881,102.203046,13.028,3.240,4.096,2.214,25,114.3
20220906124306670_00001860.sum,2022-09-06T12:43:35.083,29.653600,102.089118,8.994,3.025,4.665,9.126,18,127.3
20220906124335940_00001861.sum,2022-09-06T12:43:35.130,29.649695,102.099618,11.280,1.956,5.045,0.341,18,61.6
20220906124352150_00001862.sum,2022-09-06T12:43:51.876,29.616819,102.048063,19.402,25.435,51.496,3.633,11,107.5
20220906124412030_00001863.sum,2022-09-06T12:44:11.897,29.730725,102.079386,4.796,9.530,13.793,8.929,10,121.5
20220906124454710_00001864.sum,2022-09-06T12:44:54.067,29.573006,102.031940,12.425,1.103,3.673,0.326,35,61.7
20220906124545110_00001865.sum,2022-09-06T12:45:44.170,29.760005,102.046365,8.927,1.262,2.849,0.263,27,63.1
20220906124630940_00001866.sum,2022-09-06T12:46:29.948,29.733350,102.051396,7.782,1.764,2.707,0.882,18,91.4
20220906124646100_00001867.sum,2022-09-06T12:46:45.537,29.450930,102.147789,9.984,10.708,13.516,4.192,13,170.6
20220906124700380_00001868.sum,2022-09-06T12:46:59.755,29.641931,102.007718,4.886,3.398,5.815,0.068,9,124.1
20220906124837200_00001869.sum,2022-09-06T12:48:36.341,29.635604,102.024815,11.857,1.590,3.864,0.266,19,71.0
20220906124855110_00001870.sum,2022-09-06T12:48:54.519,29.628233,102.093551,13.120,2.199,4.881,6.748,18,68.5
20220906124913260_00001871.sum,2022-09-06T12:49:12.525,29.616227,102.042964,10.832,1.461,3.862,2.694,17,79.0
20220906124940200_00001872.sum,2022-09-06T12:50:09.581,29.423761,102.230914,11.554,2.268,5.345,6.610,21,155.0
20220906125010160_00001873.sum,2022-09-06T12:50:09.565,29.416034,102.221679,11.589,1.990,5.485,0.272,24,151.7
20220906125109370_00001874.sum,2022-09-06T12:51:09.592,29.625539,102.079822,8.047,3.426,6.560,1.548,16,121.0
20220906125121640_00001875.sum,2022-09-06T12:51:55.144,29.625828,102.057096,10.255,2.999,3.716,5.885,27,59.1
20220906125155970_00001876.sum,2022-09-06T12:51:55.074,29.624343,102.066364,10.502,1.407,2.867,0.368,31,57.8
20220906125304050_00001877.sum,2022-09-06T12:53:03.325,29.767667,102.057538,9.592,1.386,2.783,3.123,27,62.0
20220906125334010_00001878.sum,2022-09-06T12:53:33.231,29.692365,102.108756,11.926,1.765,3.198,1.053,19,69.2
20220906125421550_00001879.sum,2022-09-06T12:54:20.716,29.629829,102.036598,11.616,1.329,3.520,0.310,24,72.3
20220906125454960_00001880.sum,2022-09-06T12:54:54.146,29.602895,101.977330,13.335,4.094,5.830,0.229,12,161.7
20220906125620090_00001881.sum,2022-09-06T12:56:20.366,29.749494,102.176633,6.669,9.896,13.248,0.149,7,280.4
20220906125711940_00001882.sum,2022-09-06T12:57:11.143,29.537504,101.963335,11.677,1.192,4.093,0.254,27,88.2
20220906125903620_00001883.sum,2022-09-06T12:59:02.823,29.630374,102.060006,11.407,1.202,2.721,0.308,32,58.6
20220906130001000_00001884.sum,2022-09-06T13:00:00.139,29.579679,102.037955,12.470,1.396,4.195,0.221,19,93.9
20220906130055760_00001885.sum,2022-09-06T13:00:54.729,29.655793,102.092453,15.431,2.669,5.711,0.623,17,61.6
20220906130133260_00001886.sum,2022-09-06T13:01:32.368,29.634117,102.036675,10.053,4.520,5.828,0.237,9,201.6
20220906130253580_00001887.sum,2022-09-06T13:02:52.358,29.477210,102.136818,13.171,3.769,13.584,0.361,15,125.2
20220906130405810_00001888.sum,2022-09-06T13:04:17.543,29.578887,102.017692,8.545,1.871,5.646,6.736,23,59.1
20220906130418410_00001889.sum,2022-09-06T13:04:17.578,29.575338,102.032803,11.061,1.501,4.457,0.237,21,94.9
20220906130623240_00001890.sum,2022-09-06T13:06:22.255,29.632875,102.044265,12.207,1.554,3.675,0.289,17,71.5
20220906130917250_00001891.sum,2022-09-06T13:09:16.532,29.458712,102.160297,10.664,1.910,6.341,3.572,16,134.5
20220906130941250_00001892.sum,2022-09-06T13:10:13.418,29.431229,102.198913,13.383,2.377,6.618,19.082,22,143.5
20220906131014070_00001893.sum,2022-09-06T13:10:13.446,29.427653,102.176282,12.751,1.508,4.942,0.290,27,104.9
20220906131116070_00001894.sum,2022-09-06T13:11:47.220,29.617201,102.110365,7.346,4.540,5.878,21.158,14,126.2
20220906131147160_00001895.sum,2022-09-06T13:11:47.411,29.641894,102.085562,5.205,3.540,6.372,0.199,8,192.4
20220906131303630_00001896.sum,2022-09-06T13:13:02.865,29.652112,102.053505,10.289,1.960,3.728,5.909,19,100.4
20220906131431870_00001897.sum,2022-09-06T13:14:30.802,29.763666,102.064199,8.930,1.435,3.727,3.387,24,107.1
20220906131455110_00001898.sum,2022-09-06T13:14:54.229,29.426667,102.168290,15.480,1.698,7.069,0.197,14,134.2
20220906131546430_00001899.sum,2022-09-06T13:15:45.456,29.644351,102.114401,6.923,1.872,5.183,0.215,15,69.4
20220906131733050_00001900.sum,2022-09-06T13:17:32.216,29.758940,102.043257,7.852,6.649,8.552,5.562,19,76.6
20220906131758180_00001901.sum,2022-09-06T13:17:57.304,29.572475,102.034921,13.041,1.328,4.217,0.228,20,96.4
20220906131943760_00001902.sum,2022-09-06T13:19:42.996,29.473651,102.173019,13.905,2.044,6.741,0.264,13,143.2
20220906132112420_00001903.sum,2022-09-06T13:21:12.001,29.559865,102.039449,13.945,4.054,6.811,0.261,11,147.4
20220906132233170_00001904.sum,2022-09-06T13:22:32.439,29.594989,102.031832,12.669,1.394,3.869,0.255,25,76.8
20220906132334620_00001905.sum,2022-09-06T13:23:34.464,29.591646,102.016132,11.970,1.364,4.715,0.356,23,60.4
20220906132506010_00001906.sum,2022-09-06T13:25:05.461,29.653418,102.090475,12.750,1.438,3.333,0.369,30,87.8
20220906132553860_00001907.sum,2022-09-06T13:25:53.046,29.427416,102.225677,14.468,2.563,7.724,1.445,19,154.4
20220906132559170_00001908.sum,2022-09-06T13:25:58.610,29.459012,102.205991,16.189,8.596,12.158,3.058,17,134.7
20220906132717090_00001909.sum,2022-09-06T13:27:16.249,29.625663,102.076731,8.443,2.107,5.762,8.182,14,109.3
20220906132739630_00001910.sum,2022-09-06T13:27:38.543,29.635604,102.076297,9.033,3.367,6.187,0.226,10,190.6
20220906132908100_00001911.sum,2022-09-06T13:29:06.741,29.802199,102.076850,6.204,2.467,5.471,0.148,8,178.1
20220906133103480_00001912.sum,2022-09-06T13:31:10.702,29.436763,102.168062,16.396,1.784,7.712,4.889,21,135.5
20220906133111230_00001913.sum,2022-09-06T13:31:10.582,29.440486,102.166480,17.693,1.738,4.618,0.297,20,136.0
20220906133146520_00001914.sum,2022-09-06T13:31:45.597,29.443396,102.161727,12.524,2.351,6.136,6.033,21,132.4
20220906133211490_00001915.sum,2022-09-06T13:32:11.305,29.662110,102.062941,11.061,2.677,4.719,10.332,24,59.7
20220906133227110_00001916.sum,2022-09-06T13:32:26.172,29.663568,102.092623,12.263,1.575,3.885,0.321,22,57.6
20220906133316540_00001917.sum,2022-09-06T13:33:15.795,29.490475,102.165124,11.744,2.060,4.829,0.308,20,136.6
20220906133444590_00001918.sum,2022-09-06T13:34:43.722,29.622766,102.052782,11.468,3.609,5.436,3.833,25,78.3
20220906133455330_00001919.sum,2022-09-06T13:34:54.785,29.702315,102.029856,11.587,1.522,4.385,0.353,19,69.3
20220906133547090_00001920.sum,2022-09-06T13:35:46.191,29.649553,102.063931,12.835,2.005,4.689,0.349,16,109.4
20220906133730740_00001921.sum,2022-09-06T13:37:29.772,29.756280,102.021209,7.643,1.725,4.376,2.686,19,72.8
20220906133814340_00001922.sum,2022-09-06T13:38:14.360,29.645341,102.127318,6.073,2.167,6.608,0.229,10,171.8
20220906133902970_00001923.sum,2022-09-06T13:39:02.338,29.473225,102.173390,12.530,1.474,4.065,0.303,32,140.2
20220906134000070_00001924.sum,2022-09-06T13:39:59.509,29.481817,102.168299,11.537,1.420,3.954,0.296,29,106.9
20220906134042630_00001925.sum,2022-09-06T13:40:42.542,29.629602,102.065318,11.263,6.762,9.371,0.160,10,170.1
20220906134140050_00001926.sum,2022-09-06T13:41:39.215,29.643361,102.011292,13.284,2.052,5.799,0.362,14,92.2
20220906134300200_00001927.sum,2022-09-06T13:42:59.372,29.647046,102.106129,5.813,1.713,4.390,0.193,14,77.4
20220906134420650_00001928.sum,2022-09-06T13:44:19.825,29.470630,102.163067,11.594,1.400,4.341,0.288,31,105.2
20220906134518950_00001929.sum,2022-09-06T13:45:18.155,29.594025,102.060946,9.543,1.964,5.023,0.294,17,57.1
20220906134703030_00001930.sum,2022-09-06T13:47:02.113,29.616170,102.052731,10.063,1.611,4.266,0.243,15,78.3
20220906134806530_00001931.sum,2022-09-06T13:48:05.347,29.807943,102.033242,4.233,1.845,5.230,0.224,10,129.2
20220906134944750_00001932.sum,2022-09-06T13:49:44.123,29.607527,102.144537,10.415,2.560,5.533,0.200,11,157.7
20220906135047370_00001933.sum,2022-09-06T13:50:46.800,29.442177,102.167009,13.632,1.323,5.455,4.412,35,104.4
20220906135112290_00001934.sum,2022-09-06T13:51:11.444,29.636708,102.040114,10.737,1.316,2.974,0.342,27,69.9
20220906135234270_00001935.sum,2022-09-06T13:52:33.520,29.794462,102.033768,9.852,1.225,3.294,2.271,27,82.7
20220906135310440_00001936.sum,2022-09-06T13:53:09.742,29.439347,102.166029,12.877,1.713,6.670,0.276,19,136.0
20220906135400550_00001937.sum,2022-09-06T13:54:18.754,29.765558,102.047130,7.639,1.465,3.928,3.022,24,77.0
20220906135419740_00001938.sum,2022-09-06T13:54:18.753,29.775553,102.034433,4.218,1.882,4.200,0.900,18,77.2
20220906135433380_00001939.sum,2022-09-06T13:54:32.569,29.634332,102.061039,7.969,5.624,8.525,9.646,16,110.1
20220906135505790_00001940.sum,2022-09-06T13:55:34.416,29.584281,102.128674,13.046,1.957,4.483,6.998,28,75.8
20220906135535130_00001941.sum,2022-09-06T13:55:34.455,29.583298,102.114798,10.916,1.451,3.729,0.343,33,71.8
20220906135810390_00001942.sum,2022-09-06T13:58:09.709,29.459947,102.160860,11.157,2.302,5.706,6.688,26,136.0
20220906135830360_00001943.sum,2022-09-06T13:58:29.606,29.648538,102.110039,11.960,1.850,3.821,1.282,22,65.3
20220906140023660_00001944.sum,2022-09-06T14:00:22.818,29.460347,102.162898,10.603,1.932,7.434,2.176,26,106.4
20220906140036800_00001945.sum,2022-09-06T14:00:36.355,29.674654,102.113992,12.077,1.926,3.484,2.348,26,69.2
20220906140047840_00001946.sum,2022-09-06T14:00:47.010,29.444277,102.191399,13.189,2.014,4.978,13.215,22,109.9
20220906140110780_00001947.sum,2022-09-06T14:01:10.001,29.430891,102.177104,10.585,1.621,4.746,10.352,29,106.2
20220906140128340_00001948.sum,2022-09-06T14:01:27.688,29.432912,102.171894,10.947,1.591,4.776,1.663,28,104.3
20220906140238830_00001949.sum,2022-09-06T14:02:38.119,29.563828,102.108867,7.575,2.430,6.693,0.205,11,192.6
20220906140407100_00001950.sum,2022-09-06T14:04:06.329,29.521918,101.965673,12.486,1.332,4.536,0.246,22,92.1
20220906140452860_00001951.sum,2022-09-06T14:05:25.513,29.813102,102.032935,9.293,1.384,3.418,6.330,22,123.1
20220906140526230_00001952.sum,2022-09-06T14:05:24.169,29.818589,102.069564,22.427,2.597,3.408,0.567,14,134.0
20220906140613490_00001953.sum,2022-09-06T14:06:12.636,29.660441,102.087676,10.642,1.346,2.957,0.295,28,57.6
20220906140730870_00001954.sum,2022-09-06T14:07:29.918,29.767691,102.044849,5.143,2.186,5.629,1.226,17,123.0
20220906140739750_00001955.sum,2022-09-06T14:07:39.851,29.670206,102.123599,8.631,3.485,6.847,7.380,16,122.8
20220906140813130_00001956.sum,2022-09-06T14:08:12.995,29.808974,102.019284,8.324,4.791,6.331,0.199,10,142.1
20220906140905890_00001957.sum,2022-09-06T14:09:05.133,29.596930,102.042684,9.808,1.188,3.865,0.298,27,58.2
20220906141016670_00001958.sum,2022-09-06T14:10:15.661,29.747389,102.043527,11.435,1.173,3.489,1.052,30,63.6
20220906141021610_00001959.sum,2022-09-06T14:10:15.184,29.746702,102.053798,15.175,1.355,4.894,1.138,28,62.3
20220906141214950_00001960.sum,2022-09-06T14:12:14.024,29.820674,102.011867,9.053,1.245,3.646,0.273,31,66.0
20220906141305930_00001961.sum,2022-09-06T14:13:05.071,29.804903,102.018788,7.229,2.991,5.497,0.231,9,150.3
20220906141343450_00001962.sum,2022-09-06T14:14:11.865,29.820225,102.010735,8.490,1.446,4.222,4.199,28,66.0
20220906141412730_00001963.sum,2022-09-06T14:14:11.884,29.817955,102.012310,9.507,1.210,3.580,0.300,34,65.9
20220906141429160_00001964.sum,2022-09-06T14:14:28.192,29.716806,102.066948,14.044,17.751,22.141,7.553,24,101.9
20220906141502420_00001965.sum,2022-09-06T14:15:01.770,29.832109,102.035051,8.408,5.541,6.965,0.241,8,186.2
20220906141612790_00001966.sum,2022-09-06T14:16:33.174,29.813128,102.012244,9.325,1.186,4.501,13.301,27,66.1
20220906141634040_00001967.sum,2022-09-06T14:16:33.228,29.815982,102.016582,9.963,1.186,3.586,0.267,28,65.7
20220906141740820_00001968.sum,2022-09-06T14:17:40.074,29.648261,102.066319,9.342,2.381,7.153,0.256,10,111.7
20220906141901680_00001969.sum,2022-09-06T14:19:00.945,29.437272,102.162966,13.306,1.405,5.556,0.311,25,102.8
20220906141958270_00001970.sum,2022-09-06T14:19:57.324,29.553054,102.069280,7.621,3.058,6.045,7.513,18,93.0
20220906142031360_00001971.sum,2022-09-06T14:20:30.498,29.821756,102.015674,9.063,2.311,5.360,0.326,14,145.7
20220906142125740_00001972.sum,2022-09-06T14:21:24.983,29.533896,101.930224,11.903,3.558,9.885,0.192,8,132.4
