event_id,ot_str,lat,lon,dep_km,h_err_km,z_err_km,rms,nphs,gap
20220905001008000_00002888.sum,2022-09-05T00:10:08.045,26.896460,105.651357,4.596,2.457,4.062,0.195,32,218.2
20220905001008000_00003008.sum,2022-09-05T00:10:07.376,27.356457,100.635424,14.884,1.246,4.449,0.214,30,49.8
20220905001008000_00003068.sum,2022-09-05T00:10:07.946,27.341224,106.149802,12.421,3.245,9.306,0.235,37,236.8
20220905001008000_00003188.sum,2022-09-05T00:10:07.667,27.809698,101.123748,18.308,1.624,9.189,0.342,24,58.8
20220905001008000_00003248.sum,2022-09-05T00:10:08.234,27.793925,106.154547,12.413,4.094,11.090,0.256,25,274.9
20220905001008000_00003368.sum,2022-09-05T00:10:07.534,28.270834,101.626840,18.073,1.362,8.742,0.238,23,42.6
20220905001008000_00003428.sum,2022-09-05T00:10:08.049,28.233539,106.171047,27.186,4.421,5.674,0.462,31,250.5
20220905001008000_00003548.sum,2022-09-05T00:10:07.491,28.708939,101.115296,20.824,1.660,3.739,0.306,33,49.5
20220905001008000_00003608.sum,2022-09-05T00:10:08.611,28.706409,106.730233,21.149,8.281,27.977,0.264,14,294.1
20220905001008000_00003728.sum,2022-09-05T00:10:07.137,29.170445,102.128018,25.194,1.642,9.218,0.203,22,64.8
20220905001008000_00003788.sum,2022-09-05T00:10:08.643,29.305787,103.348279,45.744,24.427,34.071,1.204,21,314.2
20220905001008000_00003848.sum,,,,,,,,,
20220905001008000_00003908.sum,2022-09-05T00:10:07.345,29.622609,101.624758,25.013,1.329,4.073,0.346,35,50.8
20220905001008000_00003968.sum,2022-09-05T00:10:08.569,29.596621,106.758396,24.629,4.222,11.368,0.339,47,276.4
20220905001008000_00004088.sum,2022-09-05T00:10:07.747,30.077773,102.137516,6.949,1.409,9.162,0.262,33,44.5
20220905001008000_00004148.sum,2022-09-05T00:10:07.927,30.051948,106.768044,32.159,6.521,26.960,0.641,27,271.2
20220905001008000_00004268.sum,2022-09-05T00:10:07.350,30.519325,102.131547,22.880,1.916,5.845,0.669,33,70.1
20220905001008000_00004328.sum,2022-09-05T00:10:09.023,30.498001,107.354043,42.971,11.030,34.923,0.233,20,318.8
20220905001008000_00004388.sum,2022-09-05T00:10:09.662,30.949795,98.073929,26.449,9.127,28.779,0.337,20,305.8
20220905001008000_00004448.sum,2022-09-05T00:10:07.318,30.973294,102.668053,18.120,1.617,4.410,0.586,30,66.8
20220905001008000_00004568.sum,,,,,,,,,
20220905001008000_00004628.sum,2022-09-05T00:10:07.335,31.421213,102.139478,25.442,1.465,2.822,0.611,42,101.7
20220905001008000_00004688.sum,2022-09-05T00:10:08.551,31.407114,106.846670,25.512,13.375,35.370,0.287,20,309.3
20220905001008000_00004808.sum,2022-09-05T00:10:07.815,31.862737,101.591063,4.033,3.514,7.125,0.315,39,209.6
20220905001008000_00004868.sum,2022-09-05T00:10:08.410,31.839825,106.322950,16.286,6.007,10.381,0.312,37,313.9
20220905001008000_00004988.sum,2022-09-05T00:10:08.447,32.263427,101.589058,17.095,3.506,11.216,0.404,44,246.8
20220905001008000_00005048.sum,2022-09-05T00:10:09.286,32.310860,106.817465,21.005,24.622,38.750,0.468,21,345.7
20220905001008000_00005168.sum,2022-09-05T00:10:09.864,32.671976,101.580830,26.806,9.414,28.621,0.323,21,287.1
20220905001008000_00005228.sum,2022-09-05T00:10:08.739,32.650157,105.928996,20.080,28.895,35.798,0.260,21,328.7
20220905001008000_00005348.sum,2022-09-05T00:10:11.602,33.040747,101.002465,49.767,9.922,25.943,0.345,32,312.0
20220905001008000_00005408.sum,2022-09-05T00:10:08.033,33.187980,105.981299,38.332,24.613,38.929,0.395,28,346.4
20220905001009000_00000789.sum,,,,,,,,,
20220905001009000_00000849.sum,,,,,,,,,
20220905001009000_00000969.sum,2022-09-05T00:10:09.208,22.397385,99.740866,44.392,6.849,26.415,0.409,48,323.9
20220905001009000_00001029.sum,2022-09-05T00:10:09.563,22.448823,104.540289,41.718,7.582,30.027,0.319,27,300.9
20220905001009000_00001149.sum,2022-09-05T00:10:09.073,22.852751,100.210506,6.330,5.990,8.272,0.304,25,298.1
20220905001009000_00001209.sum,2022-09-05T00:10:09.099,22.866564,104.580030,37.876,4.701,17.709,0.777,45,271.1
20220905001009000_00001329.sum,2022-09-05T00:10:08.927,23.308860,99.738011,12.207,6.716,9.821,0.158,16,289.4
20220905001009000_00001389.sum,2022-09-05T00:10:09.316,23.355132,104.113473,17.569,4.179,5.958,0.450,32,228.3
20220905001009000_00001509.sum,2022-09-05T00:10:09.258,23.721428,99.233851,9.436,4.143,9.826,0.198,16,297.4
20220905001009000_00001569.sum,2022-09-05T00:10:08.779,23.760927,103.630909,4.573,2.179,4.060,0.221,28,189.8
20220905001009000_00001689.sum,2022-09-05T00:10:08.527,24.146904,98.708126,29.302,7.900,29.273,0.218,15,290.0
20220905001009000_00001749.sum,2022-09-05T00:10:08.418,24.200843,103.630752,2.432,1.441,3.331,0.467,29,93.3
20220905001009000_00001869.sum,2022-09-05T00:10:08.510,24.635634,99.213376,7.897,3.299,5.841,0.300,36,230.1
20220905001009000_00001929.sum,2022-09-05T00:10:08.335,24.651398,103.638866,27.773,1.325,2.081,0.296,41,43.2
20220905001009000_00002049.sum,2022-09-05T00:10:08.958,25.094645,98.208933,43.935,7.302,28.691,0.486,36,290.2
20220905001009000_00002109.sum,2022-09-05T00:10:08.759,25.113108,103.146862,12.905,1.417,7.833,0.442,30,46.4
20220905001009000_00002229.sum,2022-09-05T00:10:08.807,25.526709,98.229941,35.671,24.910,32.146,0.257,17,285.8
20220905001009000_00002289.sum,2022-09-05T00:10:08.435,25.563369,102.648250,7.798,1.144,3.898,0.529,33,47.8
20220905001009000_00002349.sum,2022-09-05T00:10:09.358,25.534593,106.592516,22.396,10.554,24.429,0.354,17,288.9
20220905001009000_00002409.sum,,,,,,,,,
20220905001009000_00002469.sum,2022-09-05T00:10:08.437,26.005552,102.145483,5.253,1.664,7.915,0.330,29,38.0
20220905001009000_00002529.sum,2022-09-05T00:10:09.219,25.975887,106.637667,39.085,7.164,22.698,0.298,25,278.4
20220905001009000_00002649.sum,2022-09-05T00:10:08.191,26.458178,101.648064,19.776,1.373,6.377,0.303,34,38.7
20220905001009000_00002709.sum,2022-09-05T00:10:09.334,26.447655,106.117662,6.503,4.269,8.633,0.379,32,251.0
20220905001009000_00002829.sum,2022-09-05T00:10:08.179,26.905675,101.132301,20.412,1.435,5.232,0.610,30,42.2
20220905001009000_00002889.sum,2022-09-05T00:10:08.962,26.892499,105.646835,8.885,2.140,5.798,0.358,45,210.3
20220905001009000_00003009.sum,2022-09-05T00:10:08.680,27.360496,100.630090,14.229,2.220,13.604,0.218,16,65.1
20220905001009000_00003069.sum,2022-09-05T00:10:09.051,27.330188,106.139151,19.292,4.692,11.920,0.313,27,245.9
20220905001009000_00003189.sum,2022-09-05T00:10:08.226,27.808189,101.122909,1.260,1.473,2.018,0.371,31,38.8
20220905001009000_00003249.sum,2022-09-05T00:10:09.071,27.793607,106.159503,11.488,4.434,9.744,0.433,37,236.1
20220905001009000_00003369.sum,2022-09-05T00:10:08.366,28.266984,101.632302,28.331,1.590,4.467,0.297,30,59.4
20220905001009000_00003429.sum,2022-09-05T00:10:08.972,28.249023,106.212770,11.567,3.817,7.999,0.249,29,247.7
20220905001009000_00003549.sum,2022-09-05T00:10:08.782,28.724917,101.627584,9.454,1.562,4.900,0.360,26,84.7
20220905001009000_00003609.sum,2022-09-05T00:10:09.761,28.688971,106.669717,24.201,9.181,23.707,0.344,21,287.8
20220905001009000_00003729.sum,2022-09-05T00:10:08.465,29.165374,102.145102,22.942,1.335,4.579,0.326,30,45.4
20220905001009000_00003789.sum,2022-09-05T00:10:09.927,29.139006,107.289170,36.483,10.823,35.361,0.454,35,312.8
20220905001009000_00003849.sum,,,,,,,,,
20220905001009000_00003909.sum,2022-09-05T00:10:08.426,29.620237,101.626176,22.175,1.143,4.361,0.452,44,25.9
20220905001009000_00003969.sum,2022-09-05T00:10:09.701,29.589269,106.759950,17.284,6.224,18.763,0.376,41,277.8
20220905001009000_00004089.sum,2022-09-05T00:10:08.375,30.062155,102.136833,13.029,1.950,6.337,0.268,22,64.9
20220905001009000_00004149.sum,2022-09-05T00:10:09.443,30.034093,106.764132,21.957,6.671,14.634,0.355,31,267.6
20220905001009000_00004269.sum,2022-09-05T00:10:08.358,30.516441,102.150663,28.214,1.926,6.700,0.344,19,69.0
20220905001009000_00004389.sum,2022-09-05T00:10:12.226,30.939346,98.122617,43.373,13.649,38.531,0.389,19,302.5
20220905001009000_00004449.sum,2022-09-05T00:10:08.259,30.991006,103.184700,24.178,2.528,8.863,0.297,17,105.7
20220905001009000_00004569.sum,2022-09-05T00:10:10.924,31.395827,98.003729,30.106,9.013,31.243,0.407,26,312.5
20220905001009000_00004629.sum,2022-09-05T00:10:08.524,31.426577,102.133492,2.762,1.671,3.362,0.216,26,149.5
20220905001009000_00004689.sum,2022-09-05T00:10:09.530,31.416865,106.855079,9.575,7.853,14.381,0.396,45,303.7
20220905001009000_00004809.sum,2022-09-05T00:10:08.588,31.854852,101.595760,16.605,2.789,8.599,0.287,36,220.3
20220905001009000_00004869.sum,2022-09-05T00:10:09.305,31.834460,106.830591,13.616,9.523,17.458,0.534,41,326.4
20220905001009000_00004989.sum,2022-09-05T00:10:09.245,32.289622,101.594213,17.571,5.907,19.952,0.291,22,256.3
20220905001009000_00005049.sum,2022-09-05T00:10:09.540,32.367417,106.934337,24.299,14.029,37.595,0.352,34,337.0
20220905001009000_00005169.sum,2022-09-05T00:10:12.408,32.622220,101.549023,33.793,12.820,31.744,0.465,31,268.0
20220905001009000_00005229.sum,2022-09-05T00:10:08.965,32.744671,106.437420,27.460,36.932,46.415,0.292,12,347.0
20220905001009000_00005349.sum,2022-09-05T00:10:12.131,33.024699,100.998930,47.869,11.448,32.674,0.339,37,312.8
20220905001009000_00005409.sum,2022-09-05T00:10:09.316,33.198813,105.971084,38.471,25.851,40.109,0.459,33,346.4
20220905001010000_00000790.sum,,,,,,,,,
20220905001010000_00000850.sum,,,,,,,,,
20220905001010000_00000970.sum,2022-09-05T00:10:10.635,22.400050,100.239974,46.018,8.571,28.209,0.394,20,317.9
20220905001010000_00001030.sum,2022-09-05T00:10:10.098,22.387197,104.594640,38.250,9.158,32.853,0.429,27,298.1
20220905001010000_00001150.sum,2022-09-05T00:10:10.141,22.882647,100.221870,17.516,4.772,6.841,0.401,32,285.2
20220905001010000_00001210.sum,2022-09-05T00:10:10.753,22.896462,104.592415,5.024,5.622,6.967,0.322,27,277.1
20220905001010000_00001330.sum,2022-09-05T00:10:09.936,23.314614,99.730374,13.038,5.635,7.476,0.615,28,285.6
20220905001010000_00001390.sum,2022-09-05T00:10:09.933,23.332835,104.099331,26.048,3.327,4.514,0.291,35,228.8
20220905001010000_00001510.sum,2022-09-05T00:10:10.101,23.744108,99.261665,27.421,4.368,6.601,0.407,40,281.7
20220905001010000_00001570.sum,2022-09-05T00:10:09.223,23.733289,103.626043,1.810,2.307,3.014,0.317,29,183.9
20220905001010000_00001690.sum,2022-09-05T00:10:09.957,24.180154,99.247482,27.078,3.178,3.983,0.514,38,260.3
20220905001010000_00001750.sum,2022-09-05T00:10:09.384,24.201250,103.630797,27.954,1.754,2.652,0.549,23,103.1
20220905001010000_00001870.sum,2022-09-05T00:10:09.519,24.635567,99.202511,15.562,3.341,7.074,0.285,42,240.4
20220905001010000_00001930.sum,2022-09-05T00:10:09.484,24.649451,103.634605,2.474,1.044,3.183,0.439,41,33.7
20220905001010000_00002050.sum,2022-09-05T00:10:09.699,25.088506,98.698440,17.895,4.566,6.110,0.385,39,259.7
20220905001010000_00002110.sum,2022-09-05T00:10:09.353,25.119844,103.145353,20.212,1.368,5.236,0.279,31,41.0
20220905001010000_00002230.sum,2022-09-05T00:10:09.984,25.552994,98.182735,22.716,8.238,26.645,0.381,30,292.5
20220905001010000_00002290.sum,2022-09-05T00:10:09.244,25.552895,102.673478,19.966,3.267,17.117,0.255,13,106.5
20220905001010000_00002350.sum,2022-09-05T00:10:10.639,25.540567,107.138907,42.605,9.830,35.083,0.575,27,310.0
20220905001010000_00002410.sum,,,,,,,,,
20220905001010000_00002470.sum,2022-09-05T00:10:09.323,26.014417,102.144295,18.537,1.189,4.457,0.484,42,44.6
20220905001010000_00002530.sum,2022-09-05T00:10:10.130,25.993494,106.621714,10.259,5.671,12.586,0.324,26,273.4
20220905001010000_00002650.sum,2022-09-05T00:10:09.319,26.462201,101.639691,11.280,1.217,4.983,0.328,34,58.4
20220905001010000_00002710.sum,2022-09-05T00:10:09.863,26.444431,106.642623,6.484,7.575,10.898,0.420,27,277.6
20220905001010000_00002830.sum,2022-09-05T00:10:09.762,26.911963,101.150869,6.743,2.480,8.357,0.497,24,81.0
20220905001010000_00002890.sum,2022-09-05T00:10:09.440,26.894962,105.669427,20.297,3.910,7.686,0.268,22,213.7
20220905001010000_00003010.sum,2022-09-05T00:10:09.440,27.352588,100.636264,13.842,1.066,5.845,0.433,46,36.5
20220905001010000_00003070.sum,2022-09-05T00:10:10.263,27.342105,106.157390,13.481,3.156,8.810,0.687,41,232.7
20220905001010000_00003190.sum,2022-09-05T00:10:09.279,27.817594,101.646844,16.464,1.620,5.478,0.420,26,44.2
20220905001010000_00003250.sum,2022-09-05T00:10:10.003,27.790196,106.165410,13.096,3.176,8.331,0.337,35,235.9
20220905001010000_00003370.sum,2022-09-05T00:10:09.130,28.265251,101.633666,24.037,1.756,7.436,0.240,19,67.0
20220905001010000_00003430.sum,2022-09-05T00:10:10.345,28.230656,106.162831,19.036,4.798,7.692,0.249,29,244.9
20220905001010000_00003550.sum,2022-09-05T00:10:09.362,28.719910,101.628248,18.575,2.300,13.327,0.304,17,95.5
20220905001010000_00003610.sum,2022-09-05T00:10:10.418,28.684789,106.718104,19.673,6.231,14.800,0.230,31,267.7
20220905001010000_00003730.sum,2022-09-05T00:10:09.397,29.158928,102.133763,18.291,1.374,5.506,0.331,36,29.4
20220905001010000_00003790.sum,2022-09-05T00:10:11.094,29.146181,107.360386,38.430,12.390,36.812,0.472,27,311.4
20220905001010000_00003850.sum,,,,,,,,,
20220905001010000_00003910.sum,2022-09-05T00:10:09.617,29.623404,101.626837,23.916,1.985,9.741,0.383,20,86.0
20220905001010000_00003970.sum,2022-09-05T00:10:10.608,29.606767,106.754090,24.584,5.804,18.200,0.565,35,268.8
20220905001010000_00004090.sum,2022-09-05T00:10:09.416,30.072210,102.136728,12.027,1.771,4.706,0.803,28,51.6
20220905001010000_00004150.sum,2022-09-05T00:10:10.436,30.034559,106.736628,31.070,7.612,25.320,0.933,19,288.1
20220905001010000_00004270.sum,2022-09-05T00:10:09.194,30.521324,102.133021,15.712,1.432,7.768,0.303,32,43.8
20220905001010000_00004390.sum,2022-09-05T00:10:10.337,30.953791,98.518564,22.384,5.089,21.210,0.387,43,275.5
20220905001010000_00004450.sum,2022-09-05T00:10:09.127,30.963337,103.178491,24.634,1.747,5.351,0.341,34,50.8
20220905001010000_00004570.sum,2022-09-05T00:10:10.928,31.399292,97.994343,30.086,7.701,28.239,0.326,45,311.8
20220905001010000_00004630.sum,2022-09-05T00:10:09.320,31.419958,102.127974,14.039,2.483,8.815,0.372,30,171.4
20220905001010000_00004690.sum,2022-09-05T00:10:10.691,31.404468,106.766697,13.128,11.020,18.646,0.217,25,305.8
20220905001010000_00004810.sum,2022-09-05T00:10:09.946,31.853336,101.610517,17.179,4.879,14.664,0.259,19,216.1
20220905001010000_00004870.sum,2022-09-05T00:10:10.978,31.846925,106.855625,8.328,8.341,14.411,0.365,42,322.5
20220905001010000_00004990.sum,2022-09-05T00:10:10.324,32.259849,101.586135,23.554,7.856,22.450,0.327,19,249.4
20220905001010000_00005050.sum,2022-09-05T00:10:11.362,32.229259,106.892363,23.061,14.450,36.242,0.385,26,334.0
20220905001010000_00005170.sum,2022-09-05T00:10:09.612,32.729721,102.118715,20.757,7.343,22.606,0.404,30,267.5
20220905001010000_00005230.sum,2022-09-05T00:10:10.974,32.627188,106.416569,9.859,10.224,16.860,0.416,39,337.0
20220905001010000_00005350.sum,2022-09-05T00:10:13.072,33.126798,101.517711,46.361,8.126,29.047,0.682,44,315.6
20220905001010000_00005410.sum,2022-09-05T00:10:10.398,33.160634,106.103030,33.344,27.657,40.948,0.369,31,346.4
20220905001011000_00000791.sum,,,,,,,,,
20220905001011000_00000851.sum,,,,,,,,,
20220905001011000_00000971.sum,2022-09-05T00:10:11.978,22.358422,100.209913,45.418,7.399,28.678,0.331,35,304.8
20220905001011000_00001031.sum,2022-09-05T00:10:11.113,22.409592,104.570941,38.079,7.551,31.036,0.347,42,293.1
20220905001011000_00001151.sum,2022-09-05T00:10:10.979,22.855663,100.218097,6.892,8.770,12.893,0.358,17,291.0
20220905001011000_00001211.sum,2022-09-05T00:10:10.960,22.875431,104.599462,13.867,3.403,4.715,0.275,42,281.8
20220905001011000_00001331.sum,2022-09-05T00:10:11.003,23.322626,99.713482,27.563,4.945,6.382,0.391,31,286.1
20220905001011000_00001391.sum,2022-09-05T00:10:11.369,23.341998,104.110152,4.101,4.554,5.647,0.269,29,242.2
20220905001011000_00001511.sum,2022-09-05T00:10:10.731,23.731499,99.249117,10.127,4.097,8.577,0.279,24,285.9
20220905001011000_00001571.sum,2022-09-05T00:10:10.260,23.740916,103.623057,13.691,2.313,3.495,0.293,38,180.4
20220905001011000_00001691.sum,2022-09-05T00:10:11.097,24.189243,99.250191,16.073,5.535,7.561,0.320,20,261.5
20220905001011000_00001751.sum,2022-09-05T00:10:10.390,24.206318,103.638884,26.362,1.335,2.266,0.379,40,64.6
20220905001011000_00001871.sum,2022-09-05T00:10:10.897,24.635993,99.194638,6.883,3.039,7.927,0.577,33,230.9
20220905001011000_00001931.sum,2022-09-05T00:10:10.485,24.649180,103.643814,14.410,1.149,4.595,0.402,44,40.5
20220905001011000_00002051.sum,2022-09-05T00:10:10.922,25.093859,98.711170,20.840,7.832,13.219,0.296,21,263.3
20220905001011000_00002111.sum,2022-09-05T00:10:10.065,25.103772,103.140726,16.455,1.602,7.283,0.278,19,60.4
20220905001011000_00002231.sum,2022-09-05T00:10:10.757,25.550689,98.144012,17.553,10.783,27.729,0.264,26,298.2
20220905001011000_00002291.sum,2022-09-05T00:10:10.151,25.554880,102.652684,15.591,1.554,9.149,0.594,36,35.0
20220905001011000_00002351.sum,2022-09-05T00:10:12.284,25.518388,107.094784,42.471,10.537,34.222,0.890,21,316.3
20220905001011000_00002411.sum,,,,,,,,,
20220905001011000_00002471.sum,2022-09-05T00:10:10.455,26.003715,102.154252,26.051,1.794,4.717,0.317,30,56.6
20220905001011000_00002531.sum,2022-09-05T00:10:11.356,25.990090,106.592175,8.451,6.968,11.208,0.469,30,276.3
20220905001011000_00002651.sum,2022-09-05T00:10:10.524,26.456224,102.148518,24.043,1.845,6.624,0.328,25,36.6
20220905001011000_00002711.sum,2022-09-05T00:10:10.771,26.439712,106.641129,21.460,4.497,8.244,0.362,40,277.5
20220905001011000_00002831.sum,2022-09-05T00:10:10.144,26.911840,101.140670,22.649,2.289,9.884,0.505,15,71.7
20220905001011000_00002891.sum,2022-09-05T00:10:10.803,26.894431,106.148968,21.090,4.544,7.857,0.326,29,234.3
20220905001011000_00003011.sum,2022-09-05T00:10:10.329,27.365347,101.135918,16.743,1.223,7.114,0.385,40,57.9
20220905001011000_00003071.sum,2022-09-05T00:10:10.973,27.339762,106.143640,12.752,3.884,11.780,0.304,33,239.0
20220905001011000_00003191.sum,2022-09-05T00:10:10.306,27.814906,101.631641,26.883,1.701,4.797,0.391,30,38.4
20220905001011000_00003251.sum,2022-09-05T00:10:10.763,27.791747,106.182458,16.713,7.744,11.976,0.266,17,243.3
20220905001011000_00003371.sum,2022-09-05T00:10:10.523,28.263363,101.636192,2.775,1.006,2.698,0.208,37,38.1
20220905001011000_00003431.sum,2022-09-05T00:10:10.114,28.256823,106.707346,14.106,6.960,24.385,0.556,21,276.7
20220905001011000_00003551.sum,2022-09-05T00:10:10.626,28.706116,101.632264,11.111,1.511,7.113,0.398,36,53.2
20220905001011000_00003611.sum,2022-09-05T00:10:11.038,28.697248,106.716156,10.528,5.808,12.739,0.440,30,279.1
20220905001011000_00003731.sum,2022-09-05T00:10:10.757,29.169126,102.142519,7.536,1.583,8.246,0.270,21,46.3
20220905001011000_00003791.sum,2022-09-05T00:10:11.597,29.131836,107.288457,39.385,10.187,32.896,0.271,41,313.5
20220905001011000_00003851.sum,,,,,,,,,
20220905001011000_00003911.sum,2022-09-05T00:10:10.252,29.614650,102.143445,23.219,1.936,5.773,0.243,30,48.9
20220905001011000_00003971.sum,2022-09-05T00:10:11.359,29.594507,106.733419,24.450,6.901,16.582,0.257,25,280.1
20220905001011000_00004091.sum,2022-09-05T00:10:10.280,30.072793,102.145973,17.597,1.182,3.337,0.570,39,43.5
20220905001011000_00004151.sum,2022-09-05T00:10:11.464,30.037988,106.791771,8.427,8.092,15.366,0.395,35,273.5
20220905001011000_00004271.sum,2022-09-05T00:10:10.310,30.515238,102.144193,14.172,1.365,6.382,0.374,40,33.5
20220905001011000_00004391.sum,2022-09-05T00:10:11.475,30.938421,98.562427,19.141,4.581,18.623,0.350,47,279.9
20220905001011000_00004451.sum,2022-09-05T00:10:10.480,30.969978,103.185683,18.144,2.013,5.235,0.345,25,116.7
20220905001011000_00004571.sum,2022-09-05T00:10:11.545,31.405520,98.015228,29.613,8.709,30.952,0.348,32,312.7
20220905001011000_00004631.sum,2022-09-05T00:10:10.313,31.414508,102.669895,23.154,2.187,4.472,0.235,23,156.3
20220905001011000_00004691.sum,2022-09-05T00:10:11.267,31.404026,106.791087,20.635,8.623,18.303,0.428,25,310.1
20220905001011000_00004811.sum,2022-09-05T00:10:10.943,31.840508,102.131521,14.547,3.177,9.910,0.372,30,221.6
20220905001011000_00004871.sum,2022-09-05T00:10:11.608,31.811075,106.827758,23.817,8.336,19.252,0.641,35,320.7
20220905001011000_00004991.sum,2022-09-05T00:10:11.548,32.287949,101.584540,16.833,7.093,16.950,0.269,29,250.0
20220905001011000_00005051.sum,2022-09-05T00:10:12.442,32.286107,106.899789,47.508,13.760,28.182,0.268,31,337.6
20220905001011000_00005171.sum,2022-09-05T00:10:12.991,32.716291,102.117130,25.558,7.825,25.151,0.249,27,276.7
20220905001011000_00005231.sum,2022-09-05T00:10:12.248,32.613312,106.309581,19.724,29.326,36.379,0.297,28,335.9
20220905001011000_00005351.sum,2022-09-05T00:10:14.347,33.105076,101.575847,48.939,9.882,30.502,0.843,25,314.4
20220905001011000_00005411.sum,2022-09-05T00:10:11.833,33.175153,105.924194,33.730,27.831,43.855,0.363,24,346.2
20220905001012000_00000792.sum,,,,,,,,,
20220905001012000_00000852.sum,,,,,,,,,
20220905001012000_00000972.sum,2022-09-05T00:10:12.363,22.512876,100.245944,42.248,27.819,34.912,0.354,26,302.7
20220905001012000_00001032.sum,2022-09-05T00:10:12.711,22.446287,104.583667,44.872,7.424,31.119,0.329,40,303.6
20220905001012000_00001152.sum,2022-09-05T00:10:12.049,22.862561,100.216581,8.767,5.349,6.922,0.255,34,282.0
20220905001012000_00001212.sum,2022-09-05T00:10:11.987,22.871123,104.573865,13.434,3.403,4.232,0.717,49,274.0
20220905001012000_00001332.sum,2022-09-05T00:10:11.838,23.309079,99.722128,27.300,4.856,6.484,0.311,33,290.8
20220905001012000_00001392.sum,2022-09-05T00:10:12.322,23.349204,104.103338,21.198,3.236,5.153,0.345,29,240.5
20220905001012000_00001512.sum,2022-09-05T00:10:11.898,23.729915,99.253879,14.913,5.018,11.384,0.202,14,301.3
20220905001012000_00001572.sum,2022-09-05T00:10:11.639,23.763243,104.114964,7.743,3.880,6.826,0.403,30,206.1
20220905001012000_00001692.sum,2022-09-05T00:10:12.212,24.180393,99.249443,10.281,3.202,7.698,0.258,37,262.8
20220905001012000_00001752.sum,2022-09-05T00:10:11.782,24.199609,103.630541,7.272,1.544,6.388,0.279,34,112.2
20220905001012000_00001872.sum,2022-09-05T00:10:11.899,24.636778,99.223635,9.318,4.053,10.123,0.347,33,225.3
20220905001012000_00001932.sum,2022-09-05T00:10:11.421,24.655466,103.638584,21.400,1.315,3.347,0.339,38,67.5
20220905001012000_00002052.sum,2022-09-05T00:10:12.564,25.091644,98.723175,10.394,4.393,10.979,0.637,34,256.3
20220905001012000_00002112.sum,2022-09-05T00:10:11.418,25.108714,103.144318,2.958,1.084,4.084,0.311,39,45.1
20220905001012000_00002232.sum,2022-09-05T00:10:12.165,25.560113,98.137139,30.233,10.974,34.592,0.763,27,302.9
20220905001012000_00002292.sum,2022-09-05T00:10:11.325,25.546764,103.148790,10.151,2.355,4.683,0.288,21,86.4
20220905001012000_00002352.sum,2022-09-05T00:10:12.759,25.566573,107.151843,39.232,13.950,38.123,0.281,16,325.3
20220905001012000_00002412.sum,,,,,,,,,
20220905001012000_00002472.sum,2022-09-05T00:10:11.396,26.006687,102.150553,20.219,1.795,8.690,0.265,16,73.9
20220905001012000_00002532.sum,2022-09-05T00:10:12.977,25.968279,107.152422,42.884,10.938,34.354,0.342,20,317.2
20220905001012000_00002652.sum,2022-09-05T00:10:11.235,26.455870,102.156024,24.989,1.614,5.835,0.386,24,61.0
20220905001012000_00002712.sum,2022-09-05T00:10:11.867,26.438246,106.632133,7.275,4.777,8.828,0.389,32,269.8
20220905001012000_00002832.sum,2022-09-05T00:10:11.516,26.917582,101.150694,26.049,1.247,4.033,0.430,40,49.0
20220905001012000_00002892.sum,2022-09-05T00:10:11.734,26.900408,106.164723,9.636,7.011,12.156,0.159,18,237.7
20220905001012000_00003012.sum,2022-09-05T00:10:11.514,27.362128,101.145779,20.013,1.595,3.950,0.287,30,58.7
20220905001012000_00003072.sum,2022-09-05T00:10:12.094,27.337329,106.165465,9.732,5.418,9.646,0.184,22,254.9
20220905001012000_00003192.sum,2022-09-05T00:10:11.422,27.815502,101.635716,3.045,1.370,3.631,0.409,31,53.6
20220905001012000_00003252.sum,2022-09-05T00:10:11.826,27.790607,106.176177,13.193,3.346,7.059,0.427,41,241.2
20220905001012000_00003372.sum,2022-09-05T00:10:11.553,28.259072,102.140535,8.737,1.693,6.500,0.208,17,61.3
20220905001012000_00003432.sum,2022-09-05T00:10:12.061,28.229096,106.748638,41.284,12.568,28.496,0.217,13,276.6
20220905001012000_00003552.sum,2022-09-05T00:10:11.060,28.721623,101.637422,12.647,5.334,22.607,0.153,11,166.7
20220905001012000_00003612.sum,2022-09-05T00:10:12.355,28.696438,106.728602,15.315,4.770,14.556,0.467,44,273.2
20220905001012000_00003732.sum,2022-09-05T00:10:11.421,29.170392,102.649251,13.959,1.378,3.046,0.317,34,33.3
20220905001012000_00003852.sum,,,,,,,,,
20220905001012000_00003912.sum,2022-09-05T00:10:11.504,29.618491,102.144749,2.283,0.923,1.939,0.468,43,28.8
20220905001012000_00003972.sum,2022-09-05T00:10:12.436,29.579647,106.722836,30.663,6.051,22.052,0.192,22,278.0
20220905001012000_00004092.sum,2022-09-05T00:10:11.528,30.072209,102.141674,4.145,1.518,5.161,0.456,43,30.6
20220905001012000_00004152.sum,2022-09-05T00:10:12.346,30.044494,106.783752,15.523,8.853,22.323,0.337,31,270.5
20220905001012000_00004212.sum,,,,,,,,,
20220905001012000_00004272.sum,2022-09-05T00:10:11.305,30.531166,102.135969,27.652,1.655,8.022,0.498,29,76.9
20220905001012000_00004392.sum,2022-09-05T00:10:13.372,30.949797,98.537333,23.437,5.604,22.718,0.468,40,274.8
20220905001012000_00004452.sum,2022-09-05T00:10:11.404,30.978097,103.174802,16.579,1.337,4.864,0.554,24,59.5
