98.6,24.6,2.5,4.921,3.007
98.6,24.6,5,5.438,3.255
98.6,24.6,7.5,5.756,3.431
98.6,24.6,10,5.71,3.461
98.6,24.6,15,5.838,3.383
98.6,24.6,20,6.027,3.4
98.6,24.6,25,6.109,3.425
98.6,24.6,30,6.407,3.574
98.6,24.6,35,6.837,3.994
98.6,24.6,40,6.816,3.985
98.6,24.6,50,7.287,4.085
98.6,24.6,60,7.478,4.219
98.6,24.6,70,7.307,4.137
98.8,24.6,0,4.733,2.897
98.8,24.6,2.5,4.828,2.979
98.8,24.6,5,5.335,3.219
98.8,24.6,7.5,5.689,3.403
98.8,24.6,10,5.651,3.438
98.8,24.6,15,5.729,3.37
98.8,24.6,20,5.931,3.375
98.8,24.6,25,6.069,3.41
98.8,24.6,30,6.381,3.572
98.8,24.6,35,6.804,3.997
98.8,24.6,40,6.785,3.972
98.8,24.6,50,7.261,4.054
98.8,24.6,60,7.516,4.215
98.8,24.6,70,7.333,4.15
99,24.6,0,4.751,2.908
99,24.6,2.5,4.943,3.023
99,24.6,5,5.475,3.256
99,24.6,7.5,5.742,3.406
99,24.6,10,5.712,3.426
99,24.6,15,5.878,3.336
99,24.6,20,6.087,3.366
99,24.6,25,6.159,3.413
99,24.6,30,6.404,3.616
99,24.6,35,6.707,4.053
99,24.6,40,6.722,3.94
99,24.6,50,7.309,4.075
99,24.6,60,7.625,4.256
99,24.6,70,7.39,4.192
99.2,24.6,0,4.785,2.912
99.2,24.6,2.5,4.854,2.982
99.2,24.6,5,5.32,3.199
99.2,24.6,7.5,5.701,3.401
99.2,24.6,10,5.838,3.477
99.2,24.6,15,6.006,3.36
99.2,24.6,20,6.166,3.368
99.2,24.6,25,6.201,3.424
99.2,24.6,30,6.402,3.584
99.2,24.6,35,6.767,3.961
99.2,24.6,40,6.823,3.969
99.2,24.6,50,7.362,4.107
99.2,24.6,60,7.722,4.303
99.2,24.6,70,7.485,4.256
99.4,24.6,0,4.823,2.935
99.4,24.6,2.5,5.076,3.06
99.4,24.6,5,5.531,3.265
99.4,24.6,7.5,5.72,3.388
99.4,24.6,10,5.798,3.412
99.4,24.6,15,6.064,3.356
99.4,24.6,20,6.241,3.416
99.4,24.6,25,6.287,3.461
99.4,24.6,30,6.563,3.631
99.4,24.6,35,7.036,4.01
99.4,24.6,40,6.899,3.948
99.4,24.6,50,7.608,4.2
99.4,24.6,60,7.884,4.384
99.4,24.6,70,7.54,4.316
99.6,24.6,0,4.867,2.942
99.6,24.6,2.5,5.113,3.059
99.6,24.6,5,5.55,3.258
99.6,24.6,7.5,5.684,3.367
99.6,24.6,10,5.745,3.4
99.6,24.6,15,5.98,3.364
99.6,24.6,20,6.154,3.414
99.6,24.6,25,6.207,3.455
99.6,24.6,30,6.442,3.611
99.6,24.6,35,6.99,3.967
99.6,24.6,40,6.881,3.953
99.6,24.6,50,7.572,4.2
99.6,24.6,60,7.92,4.403
99.6,24.6,70,7.579,4.349
99.8,24.6,0,4.906,2.938
99.8,24.6,2.5,5.018,3.005
99.8,24.6,5,5.472,3.212
99.8,24.6,7.5,5.764,3.385
99.8,24.6,10,5.711,3.44
99.8,24.6,15,5.844,3.427
99.8,24.6,20,5.977,3.423
99.8,24.6,25,6.024,3.467
99.8,24.6,30,6.194,3.587
99.8,24.6,35,6.759,3.905
99.8,24.6,40,6.902,3.992
99.8,24.6,50,7.467,4.167
99.8,24.6,60,7.902,4.393
99.8,24.6,70,7.627,4.374
100,24.6,0,4.96,2.943
100,24.6,2.5,5.08,3
100,24.6,5,5.532,3.216
100,24.6,7.5,5.842,3.427
100,24.6,10,5.862,3.542
100,24.6,15,5.851,3.492
100,24.6,20,5.925,3.48
100,24.6,25,5.986,3.52
100,24.6,30,6.173,3.628
100,24.6,35,6.795,3.924
100,24.6,40,7.019,4.019
100,24.6,50,7.539,4.176
100,24.6,60,7.929,4.41
100,24.6,70,7.657,4.405
100.2,24.6,0,5.027,2.964
100.2,24.6,2.5,5.185,3.038
100.2,24.6,5,5.627,3.257
100.2,24.6,7.5,5.893,3.465
100.2,24.6,10,5.865,3.549
100.2,24.6,15,5.983,3.536
100.2,24.6,20,6.086,3.563
100.2,24.6,25,6.127,3.585
100.2,24.6,30,6.304,3.679
100.2,24.6,35,6.842,3.974
100.2,24.6,40,7.009,4.071
100.2,24.6,50,7.514,4.222
100.2,24.6,60,7.928,4.451
100.2,24.6,70,7.675,4.434
100.4,24.6,0,5.074,2.983
100.4,24.6,2.5,5.228,3.053
100.4,24.6,5,5.643,3.269
100.4,24.6,7.5,5.879,3.482
100.4,24.6,10,5.836,3.574
100.4,24.6,15,6.088,3.623
100.4,24.6,20,6.204,3.659
100.4,24.6,25,6.23,3.669
100.4,24.6,30,6.364,3.739
100.4,24.6,35,6.864,4.01
100.4,24.6,40,7.079,4.151
100.4,24.6,50,7.496,4.288
100.4,24.6,60,7.998,4.503
100.4,24.6,70,7.758,4.494
100.6,24.6,0,5.038,2.98
100.6,24.6,2.5,5.085,3.009
100.6,24.6,5,5.464,3.197
100.6,24.6,7.5,5.832,3.422
100.6,24.6,10,5.927,3.515
100.6,24.6,15,6.03,3.595
100.6,24.6,20,6.092,3.623
100.6,24.6,25,6.146,3.633
100.6,24.6,30,6.281,3.674
100.6,24.6,35,6.728,3.899
100.6,24.6,40,7.071,4.101
100.6,24.6,50,7.458,4.204
100.6,24.6,60,7.996,4.426
100.6,24.6,70,7.775,4.456
100.8,24.6,0,4.968,2.989
100.8,24.6,2.5,5.135,3.081
100.8,24.6,5,5.553,3.278
100.8,24.6,7.5,5.822,3.425
100.8,24.6,10,5.838,3.476
100.8,24.6,15,5.879,3.519
100.8,24.6,20,6.003,3.542
100.8,24.6,25,6.053,3.54
100.8,24.6,30,6.239,3.621
100.8,24.6,35,6.788,3.905
100.8,24.6,40,7.09,4.032
100.8,24.6,50,7.328,4.12
100.8,24.6,60,7.951,4.39
100.8,24.6,70,7.654,4.401
101,24.6,0,4.911,2.974
101,24.6,2.5,4.892,2.994
101,24.6,5,5.283,3.164
101,24.6,7.5,5.679,3.355
101,24.6,10,5.761,3.414
101,24.6,15,5.814,3.466
101,24.6,20,5.924,3.494
101,24.6,25,6.002,3.504
101,24.6,30,6.14,3.559
101,24.6,35,6.619,3.797
101,24.6,40,7.045,4.009
101,24.6,50,7.157,4.076
101,24.6,60,7.819,4.333
101,24.6,70,7.703,4.396
101.2,24.6,0,4.87,2.994
101.2,24.6,2.5,5.066,3.089
101.2,24.6,5,5.47,3.257
101.2,24.6,7.5,5.705,3.368
101.2,24.6,10,5.746,3.415
101.2,24.6,15,5.808,3.45
101.2,24.6,20,5.898,3.463
101.2,24.6,25,5.925,3.459
101.2,24.6,30,6.109,3.551
101.2,24.6,35,6.701,3.859
101.2,24.6,40,7.023,4.001
101.2,24.6,50,7.225,4.074
101.2,24.6,60,7.944,4.358
101.2,24.6,70,7.615,4.369
101.4,24.6,0,4.866,2.995
101.4,24.6,2.5,4.94,3.046
101.4,24.6,5,5.34,3.198
101.4,24.6,7.5,5.662,3.34
101.4,24.6,10,5.74,3.396
101.4,24.6,15,5.782,3.437
101.4,24.6,20,5.829,3.437
101.4,24.6,25,5.861,3.43
101.4,24.6,30,6.033,3.501
101.4,24.6,35,6.576,3.766
101.4,24.6,40,6.99,3.965
101.4,24.6,50,7.263,4.085
101.4,24.6,60,7.834,4.347
101.4,24.6,70,7.64,4.375
101.6,24.6,0,4.87,3.005
101.6,24.6,2.5,4.94,3.055
101.6,24.6,5,5.355,3.202
101.6,24.6,7.5,5.69,3.339
101.6,24.6,10,5.758,3.39
101.6,24.6,15,5.788,3.403
101.6,24.6,20,5.812,3.384
101.6,24.6,25,5.83,3.377
101.6,24.6,30,5.993,3.454
101.6,24.6,35,6.538,3.721
101.6,24.6,40,6.972,3.951
101.6,24.6,50,7.378,4.12
101.6,24.6,60,7.973,4.366
101.6,24.6,70,7.695,4.396
101.8,24.6,0,4.937,3.018
101.8,24.6,2.5,4.985,3.06
101.8,24.6,5,5.418,3.212
101.8,24.6,7.5,5.793,3.363
101.8,24.6,10,5.755,3.41
101.8,24.6,15,5.758,3.411
101.8,24.6,20,5.765,3.365
101.8,24.6,25,5.772,3.343
101.8,24.6,30,5.909,3.412
101.8,24.6,35,6.41,3.672
101.8,24.6,40,6.933,3.937
101.8,24.6,50,7.523,4.144
101.8,24.6,60,8.051,4.351
101.8,24.6,70,7.72,4.386
102,24.6,0,5.037,3.043
102,24.6,2.5,5.175,3.106
102,24.6,5,5.606,3.272
102,24.6,7.5,5.91,3.427
102,24.6,10,5.844,3.489
102,24.6,15,5.781,3.458
102,24.6,20,5.726,3.382
102,24.6,25,5.734,3.344
102,24.6,30,5.889,3.409
102,24.6,35,6.412,3.674
102,24.6,40,6.947,3.945
102,24.6,50,7.639,4.17
102,24.6,60,8.065,4.336
102,24.6,70,7.676,4.358
102.2,24.6,0,4.986,3.04
102.2,24.6,2.5,5.172,3.117
102.2,24.6,5,5.605,3.283
102.2,24.6,7.5,5.881,3.423
102.2,24.6,10,5.879,3.478
102.2,24.6,15,5.773,3.398
102.2,24.6,20,5.706,3.301
102.2,24.6,25,5.688,3.273
102.2,24.6,30,5.844,3.36
102.2,24.6,35,6.403,3.652
102.2,24.6,40,6.951,3.922
102.2,24.6,50,7.577,4.159
102.2,24.6,60,7.991,4.323
102.2,24.6,70,7.633,4.342
102.4,24.6,0,4.894,3.025
102.4,24.6,2.5,4.965,3.062
102.4,24.6,5,5.398,3.218
102.4,24.6,7.5,5.768,3.383
102.4,24.6,10,5.837,3.456
102.4,24.6,15,5.727,3.368
102.4,24.6,20,5.672,3.255
102.4,24.6,25,5.662,3.224
102.4,24.6,30,5.802,3.311
102.4,24.6,35,6.331,3.592
102.4,24.6,40,6.921,3.885
102.4,24.6,50,7.579,4.161
102.4,24.6,60,7.979,4.335
102.4,24.6,70,7.684,4.369
102.6,24.6,0,4.915,3.031
102.6,24.6,2.5,4.99,3.061
102.6,24.6,5,5.387,3.209
102.6,24.6,7.5,5.696,3.383
102.6,24.6,10,5.729,3.484
102.6,24.6,15,5.775,3.426
102.6,24.6,20,5.787,3.323
102.6,24.6,25,5.785,3.285
102.6,24.6,30,5.926,3.366
102.6,24.6,35,6.468,3.647
102.6,24.6,40,7.085,3.955
102.6,24.6,50,7.782,4.274
102.6,24.6,60,8.126,4.439
102.6,24.6,70,7.824,4.477
102.8,24.6,0,4.954,3.045
102.8,24.6,2.5,5.058,3.076
102.8,24.6,5,5.416,3.218
102.8,24.6,7.5,5.682,3.379
102.8,24.6,10,5.725,3.469
102.8,24.6,15,5.819,3.471
102.8,24.6,20,5.853,3.388
102.8,24.6,25,5.858,3.344
102.8,24.6,30,6.018,3.419
102.8,24.6,35,6.596,3.703
102.8,24.6,40,7.241,4.013
102.8,24.6,50,7.907,4.357
102.8,24.6,60,8.206,4.512
102.8,24.6,70,7.9,4.546
103,24.6,0,4.926,3.049
103,24.6,2.5,5.006,3.074
103,24.6,5,5.342,3.206
103,24.6,7.5,5.615,3.357
103,24.6,10,5.719,3.449
103,24.6,15,5.841,3.463
103,24.6,20,5.847,3.375
103,24.6,25,5.831,3.329
103,24.6,30,5.989,3.402
103,24.6,35,6.575,3.688
103,24.6,40,7.214,3.984
103,24.6,50,7.842,4.332
103,24.6,60,8.15,4.491
103,24.6,70,7.839,4.499
103.2,24.6,0,4.974,3.076
103.2,24.6,2.5,5.048,3.112
103.2,24.6,5,5.37,3.242
103.2,24.6,7.5,5.635,3.375
103.2,24.6,10,5.762,3.45
103.2,24.6,15,5.896,3.431
103.2,24.6,20,5.842,3.333
103.2,24.6,25,5.804,3.294
103.2,24.6,30,5.95,3.375
103.2,24.6,35,6.525,3.673
103.2,24.6,40,7.111,3.957
103.2,24.6,50,7.735,4.29
103.2,24.6,60,8.032,4.466
103.2,24.6,70,7.759,4.451
103.4,24.6,0,5.067,3.105
103.4,24.6,2.5,5.145,3.141
103.4,24.6,5,5.45,3.27
103.4,24.6,7.5,5.719,3.406
103.4,24.6,10,5.853,3.471
103.4,24.6,15,5.95,3.456
103.4,24.6,20,5.868,3.358
103.4,24.6,25,5.814,3.312
103.4,24.6,30,5.943,3.385
103.4,24.6,35,6.495,3.676
103.4,24.6,40,7.061,3.961
103.4,24.6,50,7.675,4.277
103.4,24.6,60,7.987,4.464
103.4,24.6,70,7.742,4.435
103.6,24.6,0,5.109,3.129
103.6,24.6,2.5,5.178,3.165
103.6,24.6,5,5.465,3.284
103.6,24.6,7.5,5.717,3.402
103.6,24.6,10,5.856,3.457
103.6,24.6,15,5.931,3.434
103.6,24.6,20,5.848,3.339
103.6,24.6,25,5.803,3.302
103.6,24.6,30,5.941,3.386
103.6,24.6,35,6.517,3.692
103.6,24.6,40,7.056,3.965
103.6,24.6,50,7.654,4.256
103.6,24.6,60,7.986,4.448
103.6,24.6,70,7.737,4.425
103.8,24.6,0,5.139,3.15
103.8,24.6,2.5,5.178,3.183
103.8,24.6,5,5.439,3.289
103.8,24.6,7.5,5.673,3.389
103.8,24.6,10,5.806,3.431
103.8,24.6,15,5.882,3.409
103.8,24.6,20,5.826,3.327
103.8,24.6,25,5.794,3.303
103.8,24.6,30,5.943,3.396
103.8,24.6,35,6.545,3.714
103.8,24.6,40,7.095,3.977
103.8,24.6,50,7.667,4.24
103.8,24.6,60,7.982,4.424
103.8,24.6,70,7.748,4.423
104,24.6,0,5.218,3.177
104,24.6,2.5,5.224,3.203
104,24.6,5,5.448,3.298
104,24.6,7.5,5.649,3.393
104,24.6,10,5.77,3.432
104,24.6,15,5.87,3.431
104,24.6,20,5.845,3.363
104,24.6,25,5.824,3.341
104,24.6,30,5.976,3.432
104,24.6,35,6.589,3.75
104,24.6,40,7.164,4.013
104,24.6,50,7.703,4.252
104,24.6,60,7.977,4.421
104,24.6,70,7.773,4.434
104.2,24.6,0,5.358,3.217
104.2,24.6,2.5,5.4,3.253
104.2,24.6,5,5.58,3.34
104.2,24.6,7.5,5.729,3.421
104.2,24.6,10,5.82,3.466
104.2,24.6,15,5.931,3.495
104.2,24.6,20,5.925,3.439
104.2,24.6,25,5.937,3.424
104.2,24.6,30,6.116,3.519
104.2,24.6,35,6.791,3.863
104.2,24.6,40,7.311,4.107
104.2,24.6,50,7.812,4.324
104.2,24.6,60,8.067,4.473
104.2,24.6,70,7.829,4.474
104.4,24.6,0,5.491,3.262
104.4,24.6,2.5,5.579,3.316
104.4,24.6,5,5.722,3.399
104.4,24.6,7.5,5.821,3.463
104.4,24.6,10,5.876,3.509
104.4,24.6,15,5.997,3.548
104.4,24.6,20,5.979,3.491
104.4,24.6,25,6.023,3.495
104.4,24.6,30,6.251,3.602
104.4,24.6,35,7.066,4.006
104.4,24.6,40,7.449,4.192
104.4,24.6,50,7.902,4.379
104.4,24.6,60,8.114,4.508
104.4,24.6,70,7.829,4.483
104.6,24.6,0,5.576,3.285
104.6,24.6,2.5,5.632,3.328
104.6,24.6,5,5.737,3.397
104.6,24.6,7.5,5.822,3.458
104.6,24.6,10,5.874,3.507
104.6,24.6,15,6.008,3.567
104.6,24.6,20,6.005,3.524
104.6,24.6,25,6.064,3.531
104.6,24.6,30,6.298,3.637
104.6,24.6,35,7.113,4.043
104.6,24.6,40,7.48,4.23
104.6,24.6,50,7.909,4.397
104.6,24.6,60,8.137,4.517
104.6,24.6,70,7.841,4.474
104.8,24.6,0,5.617,3.295
104.8,24.6,2.5,5.651,3.324
104.8,24.6,5,5.725,3.375
104.8,24.6,7.5,5.8,3.43
104.8,24.6,10,5.863,3.481
104.8,24.6,15,6.008,3.559
104.8,24.6,20,6.008,3.533
104.8,24.6,25,6.064,3.546
104.8,24.6,30,6.29,3.657
104.8,24.6,35,7.083,4.065
104.8,24.6,40,7.466,4.256
104.8,24.6,50,7.883,4.404
104.8,24.6,60,8.162,4.526
104.8,24.6,70,7.857,4.471
105,24.6,0,5.658,3.304
105,24.6,2.5,5.678,3.325
105,24.6,5,5.72,3.358
105,24.6,7.5,5.782,3.404
105,24.6,10,5.852,3.457
105,24.6,15,6.007,3.551
105,24.6,20,6.005,3.536
105,24.6,25,6.064,3.556
105,24.6,30,6.297,3.672
105,24.6,35,7.108,4.092
105,24.6,40,7.488,4.275
105,24.6,50,7.854,4.407
105,24.6,60,8.179,4.533
105,24.6,70,7.863,4.463
105.2,24.6,0,5.715,3.317
105.2,24.6,2.5,5.728,3.328
105.2,24.6,5,5.737,3.35
105.2,24.6,7.5,5.776,3.387
105.2,24.6,10,5.849,3.445
105.2,24.6,15,6.015,3.557
105.2,24.6,20,6.028,3.558
105.2,24.6,25,6.08,3.573
105.2,24.6,30,6.31,3.685
105.2,24.6,35,7.096,4.092
105.2,24.6,40,7.487,4.291
105.2,24.6,50,7.846,4.408
105.2,24.6,60,8.19,4.529
105.2,24.6,70,7.877,4.457
105.4,24.6,0,5.767,3.328
105.4,24.6,2.5,5.768,3.332
105.4,24.6,5,5.748,3.338
105.4,24.6,7.5,5.783,3.375
105.4,24.6,10,5.854,3.434
105.4,24.6,15,6.044,3.565
105.4,24.6,20,6.044,3.567
105.4,24.6,25,6.113,3.593
105.4,24.6,30,6.362,3.716
105.4,24.6,35,7.202,4.152
105.4,24.6,40,7.487,4.304
105.4,24.6,50,7.856,4.41
105.4,24.6,60,8.201,4.53
105.4,24.6,70,7.862,4.446
105.6,24.6,0,5.809,3.34
105.6,24.6,2.5,5.793,3.332
105.6,24.6,5,5.748,3.322
105.6,24.6,7.5,5.768,3.349
105.6,24.6,10,5.838,3.41
105.6,24.6,15,6.042,3.554
105.6,24.6,20,6.047,3.57
105.6,24.6,25,6.123,3.603
105.6,24.6,30,6.382,3.727
105.6,24.6,35,7.235,4.167
105.6,24.6,40,7.473,4.307
105.6,24.6,50,7.828,4.399
105.6,24.6,60,8.171,4.519
105.6,24.6,70,7.849,4.431
105.8,24.6,0,5.86,3.357
105.8,24.6,2.5,5.793,3.334
105.8,24.6,5,5.72,3.312
105.8,24.6,7.5,5.754,3.351
105.8,24.6,10,5.818,3.41
105.8,24.6,15,6.043,3.569
105.8,24.6,20,6.025,3.566
105.8,24.6,25,6.122,3.608
105.8,24.6,30,6.403,3.739
105.8,24.6,35,7.357,4.215
105.8,24.6,40,7.537,4.298
105.8,24.6,50,7.804,4.365
105.8,24.6,60,8.085,4.485
105.8,24.6,70,7.777,4.383
106,24.6,0,5.912,3.374
106,24.6,2.5,5.816,3.344
106,24.6,5,5.708,3.312
106,24.6,7.5,5.73,3.352
106,24.6,10,5.794,3.416
106,24.6,15,6.033,3.583
106,24.6,20,6.015,3.577
106,24.6,25,6.112,3.614
106,24.6,30,6.399,3.74
106,24.6,35,7.401,4.213
106,24.6,40,7.654,4.289
106,24.6,50,7.767,4.325
106,24.6,60,7.983,4.445
106,24.6,70,7.722,4.342
106.2,24.6,0,5.974,3.414
106.2,24.6,2.5,5.855,3.379
106.2,24.6,5,5.72,3.341
106.2,24.6,7.5,5.732,3.379
106.2,24.6,10,5.797,3.445
106.2,24.6,15,6.047,3.615
106.2,24.6,20,6.023,3.598
106.2,24.6,25,6.123,3.63
106.2,24.6,30,6.415,3.753
106.2,24.6,35,7.409,4.222
106.2,24.6,40,7.703,4.299
106.2,24.6,50,7.718,4.315
106.2,24.6,60,7.959,4.443
106.2,24.6,70,7.715,4.334
106.4,24.6,0,5.99,3.444
106.4,24.6,2.5,5.94,3.424
106.4,24.6,5,5.779,3.374
106.4,24.6,7.5,5.735,3.382
106.4,24.6,10,5.806,3.451
106.4,24.6,15,6.057,3.621
106.4,24.6,20,6.066,3.625
106.4,24.6,25,6.154,3.653
106.4,24.6,30,6.44,3.775
106.4,24.6,35,7.382,4.219
106.4,24.6,40,7.802,4.362
106.4,24.6,50,7.752,4.369
106.4,24.6,60,8.001,4.491
106.4,24.6,70,7.792,4.388
106.6,24.6,0,6.071,3.483
106.6,24.6,2.5,5.935,3.437
106.6,24.6,5,5.76,3.374
106.6,24.6,7.5,5.743,3.395
106.6,24.6,10,5.812,3.459
106.6,24.6,15,6.096,3.641
106.6,24.6,20,6.077,3.627
106.6,24.6,25,6.179,3.662
106.6,24.6,30,6.472,3.786
106.6,24.6,35,7.515,4.286
106.6,24.6,40,7.863,4.412
106.6,24.6,50,7.739,4.396
106.6,24.6,60,8.02,4.519
106.6,24.6,70,7.812,4.408
106.8,24.6,0,6.075,3.5
106.8,24.6,2.5,5.94,3.448
106.8,24.6,5,5.753,3.371
106.8,24.6,7.5,5.734,3.386
106.8,24.6,10,5.807,3.45
106.8,24.6,15,6.117,3.641
106.8,24.6,20,6.093,3.625
106.8,24.6,25,6.173,3.642
106.8,24.6,30,6.433,3.752
106.8,24.6,35,7.56,4.303
106.8,24.6,40,7.9,4.447
106.8,24.6,50,7.679,4.389
106.8,24.6,60,7.98,4.511
106.8,24.6,70,7.807,4.417
107,24.6,0,6.088,3.518
107,24.6,2.5,5.936,3.449
107,24.6,5,5.73,3.358
107,24.6,7.5,5.734,3.384
107,24.6,10,5.812,3.451
107,24.6,15,6.155,3.662
107,24.6,20,6.101,3.623
107,24.6,25,6.167,3.627
107,24.6,30,6.401,3.723
107,24.6,35,7.667,4.355
107,24.6,40,7.934,4.484
107,24.6,50,7.614,4.377
107,24.6,60,7.951,4.508
107,24.6,70,7.798,4.423
107.2,24.6,0,6.046,3.52
107.2,24.6,2.5,5.873,3.433
107.2,24.6,5,5.687,3.342
107.2,24.6,7.5,5.707,3.373
107.2,24.6,10,5.772,3.422
107.2,24.6,15,6.132,3.631
107.2,24.6,20,6.057,3.583
107.2,24.6,25,6.148,3.611
107.2,24.6,30,6.424,3.735
107.2,24.6,35,7.707,4.385
107.2,24.6,40,7.968,4.507
107.2,24.6,50,7.62,4.394
107.2,24.6,60,7.983,4.532
107.2,24.6,70,7.823,4.445
107.4,24.6,0,6.009,3.527
107.4,24.6,2.5,5.823,3.428
107.4,24.6,5,5.601,3.307
107.4,24.6,7.5,5.642,3.336
107.4,24.6,10,5.723,3.386
107.4,24.6,15,6.085,3.58
107.4,24.6,20,5.994,3.528
107.4,24.6,25,6.108,3.58
107.4,24.6,30,6.423,3.738
107.4,24.6,35,7.712,4.39
107.4,24.6,40,8.018,4.51
107.4,24.6,50,7.607,4.391
107.4,24.6,60,7.986,4.534
107.4,24.6,70,7.822,4.443
107.6,24.6,0,5.979,3.527
107.6,24.6,2.5,5.841,3.448
107.6,24.6,5,5.611,3.317
107.6,24.6,7.5,5.59,3.304
107.6,24.6,10,5.672,3.351
107.6,24.6,15,6.022,3.534
107.6,24.6,20,5.972,3.506
107.6,24.6,25,6.061,3.554
107.6,24.6,30,6.372,3.715
107.6,24.6,35,7.556,4.316
107.6,24.6,40,7.938,4.478
107.6,24.6,50,7.578,4.378
107.6,24.6,60,7.949,4.53
107.6,24.6,70,7.835,4.466
107.8,24.6,0,6.004,3.541
107.8,24.6,2.5,5.815,3.434
107.8,24.6,5,5.573,3.297
107.8,24.6,7.5,5.596,3.308
107.8,24.6,10,5.678,3.354
107.8,24.6,15,6.052,3.55
107.8,24.6,20,5.962,3.502
107.8,24.6,25,6.071,3.56
107.8,24.6,30,6.4,3.73
107.8,24.6,35,7.665,4.372
107.8,24.6,40,7.904,4.478
107.8,24.6,50,7.549,4.369
107.8,24.6,60,7.966,4.538
107.8,24.6,70,7.829,4.464
108,24.6,0,6.021,3.55
108,24.6,2.5,5.825,3.44
108,24.6,5,5.572,3.296
108,24.6,7.5,5.589,3.304
108,24.6,10,5.672,3.349
108,24.6,15,6.05,3.549
108,24.6,20,5.961,3.501
108,24.6,25,6.07,3.559
108,24.6,30,6.4,3.728
108,24.6,35,7.665,4.376
108,24.6,40,7.855,4.474
108,24.6,50,7.538,4.364
108,24.6,60,7.965,4.537
108,24.6,70,7.831,4.464
97,24.8,0,4.787,2.829
97,24.8,2.5,5.336,3.143
97,24.8,5,5.922,3.478
97,24.8,7.5,6.032,3.538
97,24.8,10,6.112,3.58
97,24.8,15,5.775,3.405
97,24.8,20,6.001,3.522
97,24.8,25,5.899,3.466
97,24.8,30,6.336,3.693
97,24.8,35,7.375,4.233
97,24.8,40,7.442,4.272
97,24.8,50,7.871,4.505
97,24.8,60,7.831,4.463
97,24.8,70,7.496,4.286
97.2,24.8,0,4.793,2.832
97.2,24.8,2.5,5.349,3.158
97.2,24.8,5,5.956,3.514
97.2,24.8,7.5,6.047,3.584
97.2,24.8,10,6.134,3.618
97.2,24.8,15,5.777,3.429
97.2,24.8,20,6.004,3.533
97.2,24.8,25,5.911,3.476
97.2,24.8,30,6.354,3.697
97.2,24.8,35,7.448,4.25
97.2,24.8,40,7.453,4.282
97.2,24.8,50,7.865,4.5
97.2,24.8,60,7.828,4.461
97.2,24.8,70,7.502,4.289
97.4,24.8,0,4.799,2.836
97.4,24.8,2.5,5.387,3.189
97.4,24.8,5,6.015,3.563
97.4,24.8,7.5,6.139,3.609
97.4,24.8,10,6.148,3.645
97.4,24.8,15,5.77,3.451
97.4,24.8,20,6.011,3.546
97.4,24.8,25,5.922,3.484
97.4,24.8,30,6.381,3.708
97.4,24.8,35,7.581,4.287
97.4,24.8,40,7.464,4.294
97.4,24.8,50,7.863,4.499
97.4,24.8,60,7.826,4.46
97.4,24.8,70,7.504,4.291
97.6,24.8,0,4.811,2.84
97.6,24.8,2.5,5.1,3.042
97.6,24.8,5,5.705,3.406
97.6,24.8,7.5,6.083,3.596
97.6,24.8,10,6.143,3.635
97.6,24.8,15,5.836,3.482
97.6,24.8,20,5.974,3.502
97.6,24.8,25,5.94,3.467
97.6,24.8,30,6.278,3.647
97.6,24.8,35,7.298,4.181
97.6,24.8,40,7.324,4.244
97.6,24.8,50,7.765,4.463
97.6,24.8,60,7.822,4.46
97.6,24.8,70,7.538,4.308
97.8,24.8,0,4.831,2.855
97.8,24.8,2.5,4.81,2.866
97.8,24.8,5,5.379,3.216
97.8,24.8,7.5,5.93,3.528
97.8,24.8,10,6.007,3.558
97.8,24.8,15,5.883,3.513
97.8,24.8,20,5.91,3.484
97.8,24.8,25,5.977,3.481
97.8,24.8,30,6.155,3.573
97.8,24.8,35,6.891,3.982
97.8,24.8,40,7.205,4.194
97.8,24.8,50,7.374,4.294
97.8,24.8,60,7.6,4.36
97.8,24.8,70,7.454,4.264
98,24.8,0,4.795,2.852
98,24.8,2.5,4.937,2.93
98,24.8,5,5.467,3.253
98,24.8,7.5,5.961,3.476
98,24.8,10,6.067,3.488
98,24.8,15,5.978,3.498
98,24.8,20,6.019,3.492
98,24.8,25,6.017,3.476
98,24.8,30,6.243,3.585
98,24.8,35,6.942,3.991
98,24.8,40,7.054,4.12
98,24.8,50,7.26,4.25
98,24.8,60,7.571,4.355
98,24.8,70,7.45,4.267
98.2,24.8,0,4.866,2.892
98.2,24.8,2.5,5.062,3.028
98.2,24.8,5,5.564,3.304
98.2,24.8,7.5,5.84,3.444
98.2,24.8,10,5.859,3.467
98.2,24.8,15,5.943,3.444
98.2,24.8,20,6.161,3.475
98.2,24.8,25,6.154,3.478
98.2,24.8,30,6.341,3.639
98.2,24.8,35,6.983,4.033
98.2,24.8,40,6.897,4.041
98.2,24.8,50,7.204,4.208
98.2,24.8,60,7.502,4.32
98.2,24.8,70,7.395,4.227
98.4,24.8,0,4.809,2.908
98.4,24.8,2.5,5.058,3.043
98.4,24.8,5,5.561,3.29
98.4,24.8,7.5,5.803,3.43
98.4,24.8,10,5.788,3.44
98.4,24.8,15,5.92,3.407
98.4,24.8,20,6.082,3.424
98.4,24.8,25,6.157,3.444
98.4,24.8,30,6.49,3.598
98.4,24.8,35,6.823,3.999
98.4,24.8,40,6.788,4.01
98.4,24.8,50,7.114,4.13
98.4,24.8,60,7.39,4.261
98.4,24.8,70,7.341,4.19
98.6,24.8,0,4.753,2.915
